\\Hourly Zonal Demand Report,,,,,,,,,,,,,,
\\Created at 2025-10-17 08:00:17,,,,,,,,,,,,,,
\\For 2025,,,,,,,,,,,,,,
Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff
2025-05-13,8,15163,393,1260,906,700,5530,874,93,3027,541,1854,15178,15
2025-05-13,9,15147,387,1234,901,587,5694,818,95,3065,577,1884,15243,96
2025-05-13,10,15330,374,1169,925,556,5877,790,98,3133,581,1920,15422,92
2025-05-13,11,15441,365,1164,935,522,6034,770,95,3170,577,1928,15560,119
2025-05-13,12,15433,370,1185,965,522,6124,778,95,3164,592,1928,15722,289
2025-05-13,13,16817,373,1211,975,539,6159,794,95,3174,601,1855,15775,-1042
2025-05-13,14,15432,383,1224,981,564,6199,824,95,3153,593,1887,15901,469
2025-05-13,15,15642,389,1224,1037,653,6211,877,96,3095,563,1922,16068,426
2025-05-13,16,15993,388,1254,1090,789,6180,930,91,3185,570,1947,16422,429
2025-05-13,17,16401,401,1276,1158,906,6204,1014,88,3222,579,1963,16811,409
2025-05-13,18,16574,413,1310,1163,1001,6157,1053,87,3205,558,1923,16871,297
2025-05-13,19,16736,503,1351,1146,1060,6060,1096,88,3189,555,1896,16944,209
2025-05-13,20,16839,542,1362,1151,1088,6042,1104,89,3218,552,1874,17020,181
2025-05-13,21,16515,540,1347,1117,1035,5907,1071,85,3131,540,1816,16588,73
2025-05-13,22,15168,537,1285,1028,965,5598,967,84,2930,501,1714,15610,442
2025-05-13,23,14270,512,1232,926,872,5198,865,79,2763,465,1608,14520,250
2025-05-13,24,13305,484,1204,860,802,4863,794,76,2605,447,1553,13688,384
2025-05-14,1,12848,472,1189,800,743,4603,742,75,2499,451,1525,13098,250
2025-05-14,2,12590,467,1189,769,722,4399,708,76,2444,474,1541,12789,199
2025-05-14,3,12580,457,1168,734,716,4305,689,76,2407,472,1560,12585,5
2025-05-14,4,12634,447,1164,759,726,4302,691,75,2414,478,1584,12640,5
2025-05-14,5,12989,438,1163,765,744,4456,720,77,2467,436,1639,12905,-85
2025-05-14,6,13844,430,1207,862,831,4786,795,80,2687,474,1733,13885,41
2025-05-14,7,14905,364,1244,947,847,5294,888,85,2958,554,1876,15057,152
2025-05-14,8,15209,375,1263,991,810,5580,927,88,3049,551,1908,15541,332
2025-05-14,9,15358,365,1265,1004,771,5724,928,87,3102,589,1893,15728,371
2025-05-14,10,15669,364,1271,1040,745,5852,936,88,3149,596,1783,15824,155
2025-05-14,11,15835,361,1283,1077,701,5941,926,88,3180,581,1753,15892,57
2025-05-14,12,15912,366,1294,1110,710,5955,909,92,3202,599,1751,15988,76
2025-05-14,13,15994,360,1301,1118,719,5988,914,92,3242,605,1787,16127,133
2025-05-14,14,16123,364,1307,1108,810,6007,904,93,3243,602,1803,16240,117
2025-05-14,15,16251,371,1287,1140,895,6055,943,95,3244,608,1775,16415,163
2025-05-14,16,16574,381,1328,1169,962,6063,995,93,3293,605,1825,16715,141
2025-05-14,17,16902,391,1341,1186,1020,6065,1046,95,3287,597,1897,16927,25
2025-05-14,18,16676,394,1331,1148,1060,5999,1045,96,3276,580,1937,16867,191
2025-05-14,19,16641,491,1349,1133,1095,5975,1062,91,3294,571,1930,16990,349
2025-05-14,20,16808,518,1356,1121,1096,5959,1075,89,3291,577,1937,17021,212
2025-05-14,21,16619,493,1350,1091,1054,5917,1060,89,3269,563,1923,16809,191
2025-05-14,22,15582,449,1320,1004,940,5553,977,83,3124,523,1851,15825,243
2025-05-14,23,14397,429,1266,912,834,5150,869,79,3020,481,1725,14766,368
2025-05-14,24,13517,406,1219,828,804,4827,797,77,2830,458,1626,13873,356
2025-05-15,1,12965,392,1170,776,767,4628,744,75,2732,437,1582,13302,337
2025-05-15,2,12742,394,1159,747,737,4466,707,76,2638,459,1580,12962,220
2025-05-15,3,12747,417,1193,727,728,4361,684,75,2519,459,1589,12751,4
2025-05-15,4,12679,466,1176,731,733,4340,689,76,2524,463,1593,12791,111
2025-05-15,5,13054,496,1161,782,741,4501,722,79,2612,451,1643,13187,133
2025-05-15,6,13973,488,1224,873,849,4817,807,82,2805,470,1732,14148,175
2025-05-15,7,15268,432,1213,963,931,5295,927,91,3028,534,1871,15286,18
2025-05-15,8,15692,442,1196,998,930,5607,948,96,3175,555,1873,15819,127
2025-05-15,9,15738,444,1195,1012,887,5777,928,95,3218,563,1821,15939,200
2025-05-15,10,15893,448,1190,1021,818,5976,890,95,3257,556,1763,16014,121
2025-05-15,11,15984,447,1186,1040,748,6101,853,96,3280,565,1765,16079,95
2025-05-15,12,16018,449,1178,1060,722,6223,877,96,3343,567,1776,16290,271
2025-05-15,13,16389,450,1229,1067,724,6305,897,96,3384,574,1813,16539,151
2025-05-15,14,16511,440,1231,1059,737,6310,901,96,3365,576,1854,16569,57
2025-05-15,15,16743,438,1249,1070,736,6362,933,96,3405,602,1874,16765,22
2025-05-15,16,16827,447,1263,1096,816,6435,1000,98,3477,629,1974,17236,409
2025-05-15,17,17437,456,1264,1140,890,6475,1077,101,3538,632,2061,17634,197
2025-05-15,18,17630,450,1296,1118,957,6391,1141,103,3534,632,2095,17718,88
2025-05-15,19,17674,546,1315,1128,1034,6252,1180,100,3527,636,2101,17818,144
2025-05-15,20,17511,570,1320,1128,1067,6219,1180,99,3519,630,2039,17772,260
2025-05-15,21,17129,557,1325,1098,1051,6157,1157,95,3489,607,1975,17508,380
2025-05-15,22,15998,550,1293,1012,974,5735,1051,84,3247,585,1848,16381,383
2025-05-15,23,14901,537,1253,946,878,5338,939,79,3098,583,1732,15382,481
2025-05-15,24,13973,525,1218,844,808,4943,845,73,2866,564,1614,14300,328
2025-05-16,1,13286,508,1203,794,747,4680,772,73,2765,541,1546,13628,342
2025-05-16,2,13045,502,1176,761,709,4489,723,70,2635,524,1570,13160,115
2025-05-16,3,12896,502,1164,749,686,4394,704,74,2491,493,1630,12886,-10
2025-05-16,4,13009,498,1147,774,727,4398,720,84,2526,442,1663,12979,-30
2025-05-16,5,13369,496,1151,792,756,4553,761,84,2531,462,1667,13253,-115
2025-05-16,6,14167,486,1184,850,824,4854,821,86,2720,490,1729,14044,-123
2025-05-16,7,14890,409,1232,965,859,5303,907,90,3015,547,1828,15155,265
2025-05-16,8,15710,429,1262,1011,840,5617,941,90,3201,587,1846,15824,114
2025-05-16,9,15975,423,1272,1044,794,5853,902,89,3182,590,1805,15954,-21
2025-05-16,10,16169,406,1261,1080,728,6093,899,89,3277,602,1799,16235,66
2025-05-16,11,16534,399,1259,1130,622,6276,934,70,3325,592,1781,16387,-147
2025-05-16,12,16525,406,1238,1171,590,6418,943,70,3339,618,1774,16566,41
2025-05-16,13,16723,425,1223,1210,593,6534,940,72,3355,629,1792,16771,48
2025-05-16,14,16779,446,1224,1221,585,6546,924,77,3397,642,1816,16879,100
2025-05-16,15,16868,445,1237,1229,589,6595,943,80,3419,623,1848,17007,140
2025-05-16,16,17397,443,1273,1252,687,6669,1012,99,3444,627,1920,17427,30
2025-05-16,17,17948,442,1292,1301,842,6703,1108,104,3595,644,2002,18033,85
2025-05-16,18,18091,433,1263,1291,982,6617,1179,105,3619,656,2045,18190,99
2025-05-16,19,18153,454,1252,1276,1024,6506,1228,102,3611,640,2028,18122,-31
2025-05-16,20,17897,508,1291,1244,1033,6391,1194,98,3556,622,1925,17861,-36
2025-05-16,21,17518,525,1296,1214,1006,6280,1153,92,3448,599,1856,17469,-49
2025-05-16,22,16464,542,1263,1122,934,5917,1048,86,3271,556,1713,16450,-14
2025-05-16,23,15189,538,1229,1012,848,5464,929,78,3052,506,1584,15240,51
2025-05-16,24,14102,522,1210,929,760,5087,821,74,2895,499,1468,14265,163
2025-05-17,1,13360,505,1174,852,680,4760,765,71,2714,499,1425,13445,85
2025-05-17,2,12811,486,1136,829,643,4550,726,76,2663,485,1430,13023,212
2025-05-17,3,12532,507,1127,777,633,4412,690,80,2586,481,1417,12710,178
2025-05-17,4,12423,503,1100,753,633,4329,688,86,2563,455,1418,12528,105
2025-05-17,5,12432,504,1109,765,656,4327,703,86,2497,426,1459,12531,100
2025-05-17,6,12637,505,1132,763,728,4342,699,82,2533,436,1498,12718,81
2025-05-17,7,13145,514,1147,784,793,4548,762,88,2542,465,1565,13207,62
2025-05-17,8,13822,524,1198,850,835,4826,811,93,2715,493,1632,13977,155
2025-05-17,9,14378,540,1231,919,791,5137,856,89,2850,510,1646,14568,190
2025-05-17,10,14838,532,1262,947,788,5403,881,89,2949,528,1544,14922,84
2025-05-17,11,15065,545,1249,942,819,5621,896,96,2988,538,1535,15229,164
2025-05-17,12,15230,557,1244,945,774,5647,970,100,3005,544,1522,15307,78
2025-05-17,13,15085,562,1244,964,704,5519,1005,96,2904,552,1511,15060,-25
2025-05-17,14,14748,554,1226,975,729,5412,926,94,2823,536,1461,14737,-10
2025-05-17,15,14653,555,1258,961,822,5354,880,90,2785,534,1471,14711,58
2025-05-17,16,14944,557,1263,999,904,5339,949,91,2873,545,1552,15072,127
2025-05-17,17,15272,564,1281,1042,906,5347,992,92,2937,548,1554,15263,-10
2025-05-17,18,15215,554,1279,1022,879,5243,998,90,2921,538,1562,15086,-129
2025-05-17,19,15032,562,1283,983,911,5224,995,82,2856,519,1565,14979,-53
2025-05-17,20,14965,573,1298,958,924,5222,992,81,2844,516,1556,14963,-2
2025-05-17,21,14858,573,1300,930,901,5209,969,82,2800,509,1526,14801,-57
2025-05-17,22,14178,571,1279,876,837,4990,908,83,2647,488,1476,14153,-25
2025-05-17,23,13388,559,1238,812,776,4713,827,76,2613,472,1413,13497,110
2025-05-17,24,12660,548,1192,746,724,4403,748,75,2523,449,1355,12764,104
2025-05-18,1,12103,542,1157,702,673,4214,697,78,2444,411,1341,12258,156
2025-05-18,2,12075,549,1154,678,666,4090,667,78,2273,396,1375,11926,-149
2025-05-18,3,11743,548,1142,666,671,3970,645,76,2224,391,1373,11705,-38
2025-05-18,4,11635,544,1191,664,689,3902,645,74,2180,394,1364,11648,13
2025-05-18,5,11664,542,1190,668,666,3935,663,81,2181,400,1388,11714,50
2025-05-18,6,11836,537,1201,677,715,3965,698,85,2249,417,1425,11970,133
2025-05-18,7,12495,547,1228,712,763,4172,774,97,2356,455,1488,12592,98
2025-05-18,8,13261,564,1264,775,819,4443,868,104,2483,478,1519,13317,55
2025-05-18,9,13774,561,1245,831,835,4677,934,108,2584,485,1495,13755,-19
2025-05-18,10,14068,593,1278,845,825,4816,950,107,2637,504,1455,14011,-57
2025-05-18,11,14193,584,1293,868,775,4928,922,106,2624,514,1438,14053,-141
2025-05-18,12,14082,581,1272,873,723,4955,897,100,2643,510,1454,14009,-74
2025-05-18,13,13836,576,1230,858,702,4947,860,100,2608,508,1478,13867,31
2025-05-18,14,13853,557,1194,846,689,4901,830,101,2588,505,1489,13700,-153
2025-05-18,15,13808,548,1175,861,700,4910,789,99,2590,506,1506,13683,-125
2025-05-18,16,14124,540,1180,893,787,4927,823,100,2676,511,1569,14005,-119
2025-05-18,17,14433,544,1198,920,857,4993,910,102,2762,532,1610,14428,-5
2025-05-18,18,14668,547,1219,914,879,5008,980,103,2750,524,1627,14553,-115
2025-05-18,19,14717,557,1241,897,890,4990,1007,105,2756,515,1631,14589,-128
2025-05-18,20,14654,566,1241,884,882,5046,1016,107,2749,511,1621,14622,-31
2025-05-18,21,14557,565,1217,864,860,5074,1016,107,2737,499,1626,14565,8
2025-05-18,22,13818,563,1184,830,797,4870,953,107,2715,487,1550,14056,237
2025-05-18,23,13344,494,1201,781,743,4622,888,102,2553,461,1506,13351,7
2025-05-18,24,12659,510,1185,735,690,4372,831,100,2448,443,1453,12766,107
2025-05-19,1,12243,526,1187,700,670,4124,793,99,2328,426,1423,12275,33
2025-05-19,2,11941,528,1196,678,661,3971,761,100,2277,419,1438,12028,87
2025-05-19,3,11856,526,1207,672,648,3889,750,99,2261,409,1436,11897,41
2025-05-19,4,11839,528,1230,677,639,3848,747,96,2230,438,1443,11876,38
2025-05-19,5,11917,525,1227,690,647,3875,759,96,2290,443,1452,12005,89
2025-05-19,6,12243,514,1261,719,661,3931,786,100,2320,452,1495,12239,-4
2025-05-19,7,12636,528,1200,756,681,4056,834,104,2383,447,1537,12525,-112
2025-05-19,8,12881,519,1196,801,709,4263,855,111,2475,457,1505,12890,8
2025-05-19,9,13077,450,1206,835,669,4470,820,115,2570,472,1432,13040,-37
2025-05-19,10,13058,437,1219,856,623,4607,765,110,2636,466,1372,13092,34
2025-05-19,11,13001,430,1203,875,569,4725,731,106,2629,466,1362,13096,95
2025-05-19,12,12972,465,1153,879,510,4778,700,104,2599,468,1382,13039,66
2025-05-19,13,13132,475,1136,863,450,4762,673,101,2577,458,1371,12864,-268
2025-05-19,14,12805,464,1105,857,455,4731,651,102,2585,443,1336,12728,-77
2025-05-19,15,12895,489,1157,878,508,4743,651,100,2626,441,1348,12941,46
2025-05-19,16,13469,509,1198,913,640,4840,715,101,2673,463,1368,13421,-48
2025-05-19,17,14145,514,1221,964,801,4987,832,108,2794,486,1448,14155,10
2025-05-19,18,14476,517,1247,962,836,5049,923,110,2868,482,1515,14509,33
2025-05-19,19,15002,533,1293,967,914,5076,996,108,2880,486,1605,14858,-144
2025-05-19,20,15236,544,1309,974,947,5120,1018,110,2910,486,1624,15043,-192
2025-05-19,21,15267,551,1317,957,934,5181,1018,109,2887,481,1622,15057,-209
2025-05-19,22,14045,552,1245,882,854,4936,942,105,2767,448,1544,14275,230
2025-05-19,23,13338,540,1221,811,798,4650,855,102,2641,424,1477,13520,182
2025-05-19,24,12652,522,1204,757,779,4375,784,96,2577,405,1426,12926,273
2025-05-20,1,12262,512,1181,731,745,4186,755,94,2546,411,1417,12577,315
2025-05-20,2,12197,513,1180,714,759,4068,746,95,2396,402,1419,12292,95
2025-05-20,3,11900,517,1169,709,765,4027,733,96,2340,401,1444,12201,301
2025-05-20,4,12086,517,1176,720,771,4059,757,98,2384,394,1458,12334,248
2025-05-20,5,12626,515,1189,760,808,4228,810,96,2512,389,1494,12802,176
2025-05-20,6,13642,514,1231,849,887,4627,896,100,2724,424,1609,13862,220
2025-05-20,7,14997,465,1284,907,874,5111,971,110,3016,461,1736,14934,-63
2025-05-20,8,16093,479,1259,916,718,5343,902,110,3009,480,1706,14921,-1172
2025-05-20,9,14379,473,1181,896,629,5451,802,110,3007,490,1647,14686,307
2025-05-20,10,14460,460,1149,899,604,5541,735,109,3082,491,1628,14698,239
2025-05-20,11,14551,450,1144,916,556,5612,727,107,2995,480,1586,14572,21
2025-05-20,12,14388,446,1125,900,554,5648,720,106,2986,475,1564,14525,136
2025-05-20,13,14425,442,1166,892,606,5650,714,103,3065,484,1554,14675,250
2025-05-20,14,14432,439,1160,914,650,5619,682,103,3048,478,1569,14661,229
2025-05-20,15,14415,440,1150,941,682,5616,695,103,2999,477,1617,14719,304
2025-05-20,16,14732,448,1180,969,758,5650,755,104,3060,478,1652,15053,321
2025-05-20,17,15277,449,1213,993,872,5705,859,99,3155,487,1710,15541,264
2025-05-20,18,15377,449,1212,965,935,5669,944,100,3154,484,1716,15629,252
2025-05-20,19,15610,509,1245,970,984,5641,1016,97,3223,482,1684,15849,239
2025-05-20,20,15683,578,1258,974,1019,5672,1039,99,3231,486,1655,16009,327
2025-05-20,21,15707,567,1286,955,1004,5677,1038,103,3228,482,1653,15993,286
2025-05-20,22,14909,586,1275,885,930,5361,957,98,3018,450,1600,15160,251
2025-05-20,23,13934,553,1237,804,843,4981,859,98,2815,417,1510,14117,183
2025-05-20,24,13038,534,1206,745,789,4660,791,93,2662,400,1431,13311,273
2025-05-21,1,12505,519,1132,710,747,4440,742,86,2560,387,1374,12697,192
2025-05-21,2,12192,524,1097,687,743,4319,710,81,2534,373,1373,12442,251
2025-05-21,3,12062,523,1085,679,742,4225,693,80,2445,372,1411,12253,192
2025-05-21,4,12116,526,1083,693,756,4266,706,80,2392,379,1435,12317,201
2025-05-21,5,12565,515,1114,730,756,4432,746,82,2521,394,1483,12772,207
2025-05-21,6,13649,512,1148,818,820,4798,826,87,2735,419,1589,13753,104
2025-05-21,7,14952,461,1207,891,876,5288,921,97,3022,480,1739,14983,31
2025-05-21,8,15427,465,1192,925,818,5549,940,97,3133,491,1799,15410,-18
2025-05-21,9,15470,448,1197,935,798,5675,895,93,3075,511,1826,15453,-16
2025-05-21,10,15489,441,1189,940,777,5782,876,95,3084,523,1870,15577,88
2025-05-21,11,15662,430,1177,951,765,5875,889,97,3130,530,1846,15690,28
2025-05-21,12,15779,429,1150,961,737,5978,864,100,3176,521,1879,15796,17
2025-05-21,13,15902,430,1134,945,776,5993,894,104,3228,522,1898,15926,24
2025-05-21,14,15843,424,1115,932,787,6027,949,104,3234,525,1904,16001,159
2025-05-21,15,15943,416,1127,953,811,6058,974,99,3247,526,1898,16111,168
2025-05-21,16,16186,420,1158,979,878,6089,1034,105,3288,536,1916,16403,217
2025-05-21,17,16551,436,1153,1019,934,6084,1079,108,3325,540,1906,16585,34
2025-05-21,18,16468,440,1175,1000,958,6031,1077,109,3278,524,1879,16471,3
2025-05-21,19,16630,510,1205,989,1013,6013,1090,107,3222,519,1865,16532,-99
2025-05-21,20,16768,557,1218,989,1028,6000,1089,106,3271,507,1840,16605,-163
2025-05-21,21,16332,536,1207,971,988,5821,1047,104,3218,483,1780,16155,-177
2025-05-21,22,15019,512,1154,896,885,5527,966,101,3135,457,1691,15323,304
2025-05-21,23,14231,547,1122,815,819,5127,882,96,2956,424,1610,14399,167
2025-05-21,24,13564,528,1118,762,765,4852,823,94,2833,407,1557,13737,173
2025-05-22,1,13074,517,1089,720,760,4641,773,94,2743,423,1503,13263,190
2025-05-22,2,12887,520,1084,699,761,4522,746,96,2665,416,1474,12983,96
2025-05-22,3,12682,523,1054,694,762,4463,731,97,2685,443,1462,12912,230
2025-05-22,4,12792,525,1068,714,775,4446,740,94,2710,459,1475,13008,216
2025-05-22,5,13282,526,1110,754,828,4606,784,97,2802,467,1520,13495,212
2025-05-22,6,14347,515,1144,841,880,4967,869,99,3019,475,1629,14437,90
2025-05-22,7,15388,464,1188,925,923,5472,970,108,3216,480,1772,15517,129
2025-05-22,8,15875,469,1230,948,878,5763,1019,109,3262,501,1821,16000,124
2025-05-22,9,16064,467,1238,965,840,5944,1018,109,3271,516,1822,16191,127
2025-05-22,10,16234,456,1213,958,806,6084,1019,107,3289,537,1810,16281,47
2025-05-22,11,16215,451,1221,972,786,6130,1007,106,3263,534,1792,16261,46
2025-05-22,12,16184,451,1234,959,762,6182,992,107,3282,525,1779,16272,88
2025-05-22,13,16265,451,1226,963,766,6128,989,103,3290,526,1762,16203,-61
2025-05-22,14,16022,447,1269,961,747,6050,995,100,3284,518,1751,16124,102
2025-05-22,15,16073,443,1269,947,789,6079,1003,100,3261,511,1742,16143,70
2025-05-22,16,16320,449,1308,972,844,6076,1038,102,3298,514,1779,16379,59
2025-05-22,17,16587,461,1324,1006,929,6069,1078,104,3332,517,1798,16617,30
2025-05-22,18,16491,461,1333,984,962,6005,1085,104,3271,512,1761,16478,-13
2025-05-22,19,16520,533,1349,986,993,5980,1098,101,3266,510,1776,16592,72
2025-05-22,20,16630,567,1358,997,997,5974,1107,104,3276,515,1771,16664,34
2025-05-22,21,16535,567,1352,981,950,5874,1078,104,3225,516,1750,16396,-139
2025-05-22,22,15380,561,1306,912,893,5550,989,101,3047,478,1651,15488,108
2025-05-22,23,14328,548,1262,834,814,5165,890,101,2876,446,1550,14486,158
2025-05-22,24,13493,525,1240,778,797,4843,824,101,2686,433,1476,13704,212
2025-05-23,1,13156,514,1212,748,764,4627,783,102,2578,421,1454,13203,47
2025-05-23,2,12869,512,1198,733,763,4522,752,102,2504,410,1468,12965,96
2025-05-23,3,12849,503,1192,733,760,4410,746,101,2487,411,1488,12831,-18
2025-05-23,4,12896,496,1163,731,780,4439,758,102,2517,409,1511,12906,10
2025-05-23,5,13324,494,1178,764,830,4600,795,103,2596,423,1566,13350,26
2025-05-23,6,14281,486,1212,864,891,4914,873,106,2813,457,1664,14279,-2
2025-05-23,7,15332,443,1279,932,929,5432,963,112,3052,495,1766,15403,71
2025-05-23,8,15748,460,1302,974,932,5674,983,113,3134,511,1732,15815,67
2025-05-23,9,15758,447,1289,963,902,5842,970,111,3119,512,1653,15807,48
2025-05-23,10,15550,435,1273,954,868,5936,958,106,3135,530,1579,15773,224
2025-05-23,11,15484,428,1234,955,854,5995,935,107,3125,526,1560,15719,234
2025-05-23,12,15470,428,1224,951,845,5973,900,108,3114,524,1561,15628,158
2025-05-23,13,15410,426,1228,947,815,5939,905,100,3099,528,1576,15562,152
2025-05-23,14,15364,423,1228,961,805,5898,923,106,3073,523,1633,15574,210
2025-05-23,15,15415,417,1255,978,815,5861,930,109,3045,520,1605,15536,121
2025-05-23,16,15657,417,1252,993,849,5853,959,112,3070,526,1678,15709,52
2025-05-23,17,16062,426,1277,1017,915,5864,1005,112,3123,524,1714,15977,-85
2025-05-23,18,16037,431,1299,982,947,5816,1028,111,3047,534,1727,15921,-116
2025-05-23,19,16106,506,1312,984,978,5795,1057,109,3069,529,1723,16061,-45
2025-05-23,20,16188,531,1324,988,990,5824,1074,109,3095,534,1714,16184,-4
2025-05-23,21,16039,529,1324,971,971,5772,1072,110,3094,525,1701,16069,30
2025-05-23,22,15254,536,1289,928,937,5498,1002,105,2899,501,1641,15337,83
2025-05-23,23,14278,526,1262,861,869,5138,912,98,2684,463,1541,14354,76
2025-05-23,24,13489,512,1233,786,822,4844,842,96,2559,439,1473,13605,116
2025-05-24,1,12983,505,1218,745,791,4600,794,95,2448,419,1443,13059,76
2025-05-24,2,12712,501,1214,743,779,4435,765,95,2394,411,1447,12785,73
2025-05-24,3,12593,502,1195,756,778,4350,743,97,2393,407,1439,12660,68
2025-05-24,4,12593,503,1179,737,775,4320,741,96,2363,403,1460,12579,-15
2025-05-24,5,12669,502,1182,752,787,4352,754,97,2340,410,1485,12662,-7
2025-05-24,6,13023,496,1196,750,808,4434,781,100,2409,426,1542,12943,-80
2025-05-24,7,13554,502,1229,820,821,4642,827,109,2528,447,1602,13527,-26
2025-05-24,8,14088,515,1262,857,799,4883,867,113,2627,462,1593,13977,-111
2025-05-24,9,14337,507,1273,893,784,5112,886,115,2699,474,1530,14274,-64
2025-05-24,10,14483,499,1254,923,742,5270,875,116,2741,496,1524,14439,-43
2025-05-24,11,14569,496,1245,931,679,5369,854,117,2786,512,1595,14583,14
2025-05-24,12,14616,513,1209,933,689,5401,830,116,2789,521,1611,14611,-5
2025-05-24,13,14245,513,1199,939,706,5382,814,114,2740,504,1554,14466,221
2025-05-24,14,14107,497,1190,920,739,5303,833,111,2672,478,1546,14288,181
2025-05-24,15,14095,497,1185,922,816,5249,830,108,2633,472,1527,14238,143
2025-05-24,16,14211,488,1206,954,848,5223,857,109,2634,496,1567,14382,171
2025-05-24,17,14707,497,1220,990,868,5332,884,111,2685,521,1611,14720,13
2025-05-24,18,14932,502,1240,981,897,5304,933,111,2721,501,1658,14847,-85
2025-05-24,19,14980,490,1264,969,910,5250,960,108,2727,504,1684,14866,-113
2025-05-24,20,14926,507,1289,972,915,5234,971,111,2755,508,1664,14924,-2
2025-05-24,21,14971,513,1295,947,902,5283,986,113,2774,498,1653,14965,-6
2025-05-24,22,14415,520,1277,903,849,5148,928,112,2658,474,1585,14453,38
2025-05-24,23,13627,508,1239,832,808,4895,853,109,2509,458,1528,13739,112
